utmx,utmy,X,Y,Five_ave_crime,Population65,NoHealthInsurance,Beer,MentalHealthPati,DrinkingPlaces,ReligiousPlaces
4406557.12,5627285.754,-77.191345,40.47664,8.01640820102668,178.83,96.77,57.734822,12.779176,24.066317,97.191512
4539236.463,5858629.709,-74.801136,41.323785,8.43497261582574,432.77,99.96,64.563556,21.037637,134.817817,147.946283
4247184.937,5726519.375,-77.968726,41.776612,6.59606803205025,117.86,32.8,17.66914,2.820898,17.300351,52.777761
4464307.413,5722055.425,-76.191447,40.820643,9.94560097967818,785.25,199.86,174.19094,26.704161,271.447625,548.598912
4378876.319,5653208.618,-77.276381,40.755829,7.92428413528046,136,79.53,7.930874,3.181301,16.652463,95.14818
4294753.833,5497814.816,-78.818081,40.11343,8.78838676898919,358.4,101.99,28.296091,3.904974,48.036754,213.807762
4427537.513,5881232.191,-75.567277,41.956142,9.1917657989366,254.25,71.62,40.055395,6.613691,42.553259,46.506622
4315276.437,5777834.709,-77.100751,41.808957,7.7642662102529,216.62,72.66,27.951105,10.91283,42.652209,90.061016
4395434.108,5697789.684,-76.89102,40.964853,5.85280935420962,151.18,69.76,11.770944,8.511931,25.425274,73.997087
4129266.625,5595990.836,-79.708264,41.425454,10.0025860095669,338.15,102.68,38.960557,42.157736,86.125705,246.222265
4145329.296,5651681.875,-79.263198,41.72284,8.9711461559082,268.88,56.68,15.28651,6.257194,64.029931,119.722682
4170364.255,5429665.17,-80.232041,40.165696,11.036309068454,1166.76,241.86,119.293408,59.921908,408.087489,775.119988
4465874.593,5857068.379,-75.398956,41.639407,7.32799256127828,336.78,79.8,33.914585,6.933197,74.089994,103.567001
4183230.336,5498863.844,-79.760969,40.570048,11.2841580233136,2119.91,362.89,324.379057,114.464493,642.988193,1535.402512
4441958.156,5814722.874,-75.84116,41.486602,9.32787550046168,143.11,28.5,20.31625,9.577425,26.241207,39.066909
4483180.101,5595017.008,-76.7431,39.953906,11.494935932386,1488.96,524.75,206.613332,175.921422,458.780048,1350.301259
4788060.67,6125757.507,-71.25689,41.73056,9.23134798279195,209.26,26.06,62.664026,27.292071,64.452247,70.844305
4769584.628,6099646.653,-71.55846,41.67143,10.986756261562,708.17,129.21,197.043213,83.482813,269.520641,375.911295
4799034.467,6123565.087,-71.189153,41.666648,10.5201543900561,460.99,105.65,114.640405,27.222673,146.470003,122.32888
4765390.726,6135597.995,-71.363885,41.892371,12.5820585365965,2120.92,786.7,731.116029,267.195552,1288.312626,1365.818464
4787452.994,6095066.283,-71.453661,41.56204,10.2661610457503,604.15,82.82,121.317327,44.462786,177.695286,156.704649
4332381.018,4649815.971,-82.41126,34.32681,8.58302236854892,126.72,65.44,7.225106,1.382647,16.217886,104.660145
4438417.104,4584321.19,-81.804015,33.530943,10.882394041659,598.95,335.53,63.56528,13.992873,104.820281,511.092894
4504902.799,4542271.393,-81.432828,33.028886,5.4389596964857,24.29,9.55,0.382607,0.057183,2.602517,9.178541
4288835.67,4659852.182,-82.731618,34.539778,11.7464142830016,705.89,404.8,85.142914,65.296295,231.713216,823.912187
4538888.961,4589978.479,-80.97495,33.237563,8.4071438380976,84.8,47.75,4.291347,0.808455,7.09303,60.333733
4487267.02,4587812.075,-81.396382,33.393707,9.02611571603727,89.04,57.33,5.220859,0.826366,13.651332,64.505273
4603401.448,4524245.968,-80.720646,32.586034,10.7929545360925,1131.5,401.61,97.141749,28.332919,259.163973,415.655514
4638113.929,4635408.354,-80.01012,33.207592,10.8925606780729,597.92,496,81.956195,45.281014,273.79385,639.792409
4549038.683,4652370.507,-80.645553,33.620174,8.73119134033143,66.24,26.37,5.130252,2.358766,7.003908,60.165664
4646910.451,4605358.141,-80.06119,32.979901,9.51947010467988,1434.94,914.63,168.454572,96.783912,882.3262,951.971006
4372380.398,4758515.955,-81.639762,34.931683,10.0335219216328,209.54,140.53,16.642468,13.762697,35.167575,268.972847
4465628.014,4752907.461,-80.903426,34.574612,10.034324284321,208.32,114.65,36.405611,5.96543,32.590991,264.600684
4516861.559,4790005.197,-80.335986,34.64442,9.30397273047977,122.15,78.8,3.874558,1.929696,23.043087,132.710449
4588989.107,4713053.571,-80.081687,33.886628,10.066664976304,235.16,116.33,12.167301,2.897542,18.843792,225.295782
4586534.874,4548161.362,-80.760889,32.800853,9.55953534031803,199.93,99.58,28.702611,3.32316,42.942447,150.30102
4560489.266,4769031.161,-80.075633,34.354217,10.8816235313137,300.77,176.6,28.080848,6.591064,48.374801,315.485527
4647627.004,4811534.399,-79.208391,34.327912,9.68460493553429,99.22,88.62,7.077097,3.195412,9.570696,81.847305
4578005.857,4595686.031,-80.641832,33.145795,9.56154490627082,359.21,229,53.80394,24.42893,195.323214,329.080726
4456304.165,4705243.086,-81.175131,34.287112,9.34893780526941,82.92,41.68,9.672037,1.854061,7.379798,84.149257
4599569.226,4763133.389,-79.790493,34.179747,11.0646551079298,532.98,345.29,59.894402,30.556359,137.600098,773.231095
4695248.022,4718448.314,-79.22637,33.556352,10.200428319067,342.64,127.84,53.130903,5.724124,50.878427,238.529605
4305576.52,4716300.38,-82.364727,34.870968,12.3664805862331,1703.01,1333.21,189.939937,135.256077,669.644633,1810.588718
4362960.123,4649860.629,-82.159515,34.225709,10.2104736761774,264.7,152.31,31.189267,5.2554,24.270746,246.925937
4543042.721,4504920.199,-81.272607,32.653262,8.91588693683998,92.62,49.29,9.066877,0.674916,11.063229,58.785964
4715587.527,4733019.182,-79.008358,33.580568,5.11618426959441,1681.52,994.79,258.587629,103.530814,658.934263,1121.919351
4616155.966,4449753.594,-80.904806,32.047304,8.34639689507794,76.15,57.83,7.968738,2.244401,14.799028,38.44634
4498519.763,4709942.159,-80.815631,34.175104,9.99198447380825,289.47,157.27,87.087076,28.344818,54.026026,293.560882
4470960.803,4777209.096,-80.759031,34.718506,10.3563200000626,262.36,144.14,25.480263,10.218367,36.732809,364.310808
4338527.517,4707460.289,-82.128164,34.699868,10.1465176884063,312.92,187.92,30.401865,6.843497,43.707338,284.43572
4555388.744,4742567.787,-80.226442,34.197065,9.43507269732027,111.76,60.49,29.165241,2.839392,9.627553,112.119341
4473959.93,4653691.506,-81.241492,33.88129,11.6724479306009,1187.68,691.07,155.212123,87.889058,331.738913,1545.830144
4371701.344,4609720.78,-82.24727,33.923027,8.16090460740232,107.78,18.74,2.749591,1.031626,7.186768,27.265718
4632672.764,4776997.668,-79.471603,34.155277,9.72017528394927,154.98,108.44,10.912955,4.246287,10.868904,96.577703
4598668.878,4820937.001,-79.553807,34.561698,9.5823069651095,123.54,81.28,4.617122,3.813189,8.318935,73.093862
4404420.967,4699724.627,-81.619103,34.425432,8.90019838077048,149.02,76.19,61.870698,4.50118,30.717828,166.381872
4229561.502,4672234.557,-83.176995,34.821045,10.4228463062716,344.72,170.81,28.457546,11.3867,55.778309,253.383199
4536486.552,4627839.396,-80.843882,33.498712,11.1691445567979,379.45,229.67,34.641856,18.52002,44.611849,286.148649
4257008.709,4713564.984,-82.780377,35.015025,10.6456823474557,465.99,268.75,36.636551,29.75237,126.671668,501.487182
4479720.737,4684537.269,-81.070467,34.068936,12.3975323181064,1117.07,841.49,271.912285,92.406507,465.625646,1392.6951
4410072.191,4656636.802,-81.747224,34.114892,8.66919020605633,92.9,70.46,5.681931,1.756392,9.872366,61.517909
4342778.292,4744874.36,-81.939801,34.940032,11.8224969931293,1131.79,719.04,138.289573,110.102605,315.686396,1241.464545
4573515.733,4702242.26,-80.248602,33.868148,10.7588150498585,385.73,269.06,71.421857,11.454836,88.185663,466.12823
4383467.43,4719868.714,-81.708118,34.632512,9.86569908658698,184,95.27,14.133796,5.773956,17.59077,233.840311
4638261.371,4679202.894,-79.832019,33.495295,9.80412114018216,216.57,96.28,11.924296,2.227641,18.174307,193.873323
4430990.856,4789621.889,-81.030978,34.939632,10.7429633918819,640.36,406.5,122.947577,76.843727,283.007297,981.347624
2471482.756,5223008.139,-98.242024,44.391017,6.16405200907432,98.42,43.95,11.767594,7.353314,47.14046,133.151424
2235347.733,5009086.658,-101.663591,43.195111,5.95268096579865,23.34,49.1,0.368289,0.558423,14.118884,10.718962
2542055.655,5071656.475,-97.993594,42.970292,4.69876713541463,42.08,10.49,3.250861,0.631784,4.52752,22.038804
2592429.179,5249343.175,-96.773511,44.277404,6.90377073381505,73.38,37.16,16.549014,5.065285,69.541716,109.689816
2419232.548,5333629.768,-98.430538,45.434443,6.9592569522573,129.4,65.98,24.271593,15.173889,52.458437,137.212657
2407710.257,5130319.968,-99.299125,43.79413,4.84292190456363,35.33,13.71,0.677744,0.505146,28.046331,25.926748
2011093.524,5123886.441,-103.942418,44.648637,7.10960328768446,40.28,29.96,4.373258,0.904156,22.562204,25.678346
2520097.059,5074574.724,-98.227689,43.050905,7.35385162229716,55.57,53.48,0.678285,0.374792,18.845721,38.915377
2626580.546,5093688.429,-96.97941,42.925883,7.10829769885369,40.26,19.44,23.013321,1.712542,33.770017,61.496816
2544237.91,5309813.384,-97.083672,44.900184,6.89317808730989,114.59,45.41,11.223468,19.256032,53.68941,126.06529
2179141.038,5292188.604,-101.409206,45.696489,7.13474658139849,22.4,47.29,0.712319,0.716741,3.859375,7.001995
2077004.49,5025437.948,-103.448109,43.675522,7.54700468169324,58,15.63,1.315414,1.225261,26.474139,17.737359
2514923.911,5153572.318,-98.003704,43.709547,6.08602524521196,73.3,24.08,3.989095,4.307362,16.223356,71.000339
2473310.047,5345117.98,-97.759812,45.382221,6.11978943984152,49.57,25.23,1.98927,0.417022,12.314535,11.878709
2580852.016,5304153.77,-96.690085,44.752153,6.66108148718627,44.82,15.67,1.991418,1.37929,19.325927,16.860654
2238218.002,5244536.276,-100.869993,45.157387,4.08230306687443,11.6,22.69,0.299046,0.353387,2.042095,2.466327
2340294.12,5306613.144,-99.452131,45.418801,3.81568733727033,16.79,5.12,1.255545,0.735229,2.790347,15.272902
2447621.045,5059149.47,-99.092092,43.10813,4.55728332941348,24.74,6.6,0.390954,0.543802,30.806516,7.559774
2559350.512,5286691.022,-97.002078,44.671106,6.82453404783405,31.53,13.99,2.017491,1.559376,8.13878,24.390117
2405302.325,5221214.248,-99.006302,44.548602,4.64880864287202,47.72,8.72,1.369241,0.580658,5.850987,26.602721
2310052.691,5171398.931,-100.279314,44.375112,5.8971546794496,69.69,30.14,7.026645,3.786384,73.769717,74.500642
2563866.007,5125764.021,-97.556857,43.353711,5.16171631075322,45.84,11.56,0.7908,0.62065,26.698834,30.511667
2515871.267,5235015.542,-97.692608,44.370656,4.39565603696114,45.8,8.28,1.548845,0.88479,8.091712,25.51646
2575807.044,5210325.204,-97.109452,44.007678,6.78348373877225,66.8,18,3.141182,3.235714,26.798884,42.53959
2013329.209,5112551.615,-103.948535,44.547581,7.66090176259337,107.7,46.62,23.797555,4.888069,44.520479,68.937495
2614371.421,5157056.313,-96.879681,43.471416,8.5042730956774,137.03,58.02,22.0187,38.331356,149.880698,242.393105
2359370.419,5123009.737,-99.87572,43.853512,5.39040766764765,22.39,5.72,0.426724,0.261163,17.687827,15.381706
2570809.792,5156245.803,-97.367626,43.58277,7.19345942161978,37.61,18.24,1.782788,2.127038,16.13398,41.06586
2091907.862,5086074.627,-103.096544,44.157955,7.91058952128009,61.65,42.59,13.211587,5.792691,43.560065,59.069608
2628552.702,5171643.716,-96.667407,43.55036,9.0350312423026,545.9,355.14,68.656599,96.007222,334.376208,724.938507
2614185.264,5228358.556,-96.610692,44.047583,5.96231013748872,37.98,18.92,1.641166,1.45301,17.66884,34.502967
2044007.933,5056161.968,-103.747268,44.004783,9.22848618437499,394.96,257.96,31.077504,31.691241,139.143897,249.472775
2518997.796,5393929.038,-97.039662,45.65158,6.3905472757608,80.56,76.34,8.854582,1.254085,17.145203,22.682129
2429613.982,5273229.712,-98.536609,44.912331,7.6339801680188,60.7,18.29,13.185474,5.18703,20.260874,108.841404
2375299.19,5066327.778,-99.884437,43.34536,6.06737819501187,43.64,12.52,0.581003,0.602463,10.320541,41.378242
2602795.697,5122528.916,-97.136216,43.223377,7.20177453624418,41.11,11.74,2.357372,2.717329,28.754581,38.615946
2651352.023,5106216.912,-96.660816,42.960046,7.07982060330646,54.2,16.02,16.851032,4.658096,31.783092,63.256707
2260554.838,5298319.821,-100.420457,45.550659,5.27310157233452,49.11,17.54,7.67932,4.079811,14.958196,37.835304
2594771.519,5076658.843,-97.391921,42.872786,7.17471304943607,89.44,36.93,11.405404,4.597198,39.830536,76.509429
4055559.069,4759104.017,-84.308615,36.002766,9.51255731406652,333.21,163.7,29.610118,12.552695,75.874967,290.288484
3878361.953,4601751.516,-86.480287,35.449412,8.64071173564116,138.48,93.38,32.428824,6.967937,31.612144,241.056445
3694208.887,4630671.445,-88.024489,36.22921,8.65512359668126,117.93,44.98,9.125845,1.063226,5.708873,85.466411
4002103.011,4670786.24,-85.126779,35.552873,7.28463776136672,53.51,38.48,1.320586,0.867346,2.926753,26.840508
4100108.354,4744707.357,-83.983258,35.753971,10.3356210511563,528.14,232,33.235078,23.252126,137.111782,608.43344
4046742.545,4636353.748,-84.875009,35.164886,9.93057382243195,301.82,238.52,28.81262,30.21135,97.114886,521.926879
4044098.827,4794041.147,-84.264572,36.286502,9.54313540381652,209.99,120.07,7.740736,2.305315,10.27019,84.716872
3896671.171,4670397.185,-86.05356,35.8875,7.690501819,55.72,28.51,4.492668,2.927126,6.604642,61.709038
3678851.984,4600746.185,-88.276659,36.054619,8.52567135480602,141.06,65.99,7.665058,5.812028,10.685962,115.374958
4233563.412,4894309.865,-82.220094,36.333373,9.72179078352163,371.38,207.96,48.72674,10.18678,38.012757,328.075057
3782522.043,4668518.548,-87.079933,36.233904,9.4021603043716,134,89.18,17.803887,11.611824,53.321413,176.697723
3673111.866,4516613.999,-88.637403,35.447313,7.36356015888631,51.1,40.04,11.120897,2.345731,10.469479,99.045479
4074357.512,4835507.327,-83.829884,36.475198,9.31713170852142,156.04,61.26,5.460518,3.068101,26.518219,55.93813
3917898.376,4771710.396,-85.462331,36.54568,7.28236555015183,48.03,21.11,7.198904,0.187337,3.265665,17.640468
4175188.722,4789718.754,-83.156936,35.815567,9.56765118300858,169.73,94.26,5.78324,3.719642,16.171355,57.873158
3908562.825,4605238.152,-86.200325,35.380329,8.95725651963027,186.49,97.24,16.521914,10.607548,31.458585,211.505052
3599550.063,4549276.709,-89.192214,35.907992,8.49075145811573,93.49,54.62,5.339161,4.163837,10.444361,93.839624
4011958.928,4723571.186,-84.830929,35.895542,9.80760142500575,412.6,134.02,22.434156,18.313168,66.197529,164.073614
3714941.899,4560353.808,-88.098367,35.646932,8.5683204837062,94.21,41.47,3.127284,1.028998,7.950053,62.783963
3901823.975,4691464.531,-85.925336,36.022639,7.86384007768786,74.97,39.78,4.214949,4.685596,9.68605,67.913434
3763612.629,4659726.308,-87.284317,36.228672,9.28582735963651,160.15,106.75,16.167697,16.120309,37.064812,193.965712
3559483.208,4554139.385,-89.544519,36.062099,8.76435223715244,142.74,71.23,25.647318,2.563363,25.477543,281.649638
3588661.749,4458992.51,-89.613343,35.261935,8.9125404341181,234.59,75.37,24.273101,17.272736,42.977895,299.914449
3971262.191,4786034.536,-84.933411,36.472083,8.51863832670505,85.21,31.09,2.803588,0.974211,3.02414,16.086452
3912327.883,4590185.125,-86.224553,35.25994,8.95433236114957,174.54,76.27,20.718251,5.178654,50.699888,145.373485
3610727.482,4573720.77,-89.000445,36.057759,8.85148125074364,215.81,112.33,20.264159,9.187814,30.118255,302.114172
3845711.952,4559925.112,-86.927456,35.246546,8.88955486209838,159.53,73.11,27.764352,4.214858,13.841107,109.020109
4110194.493,4832510.504,-83.533497,36.332726,8.58855088437409,98.31,53.02,7.621619,5.958548,10.705078,58.822934
4183396.693,4846786.105,-82.847823,36.181423,10.1161026727174,315.62,140.55,19.096186,5.550923,64.632637,201.824135
3956480.444,4614935.023,-85.742463,35.299468,9.04111051520026,88.86,54.28,2.675605,1.303192,9.523101,51.304387
4140109.653,4823936.159,-83.31303,36.1715,9.30157551554169,211.99,139.19,19.177214,18.368963,35.147175,155.584996
4015497.528,4607407.334,-85.257638,35.058871,10.6365545340421,1338.31,772.97,131.985069,127.805205,575.527309,1700.221963
4136363.496,4870291.393,-83.149137,36.50528,7.91727640103312,43.23,21.35,1.014138,0.581508,1.956869,8.874899
3654227.396,4491340.867,-88.899888,35.314512,8.79077813441591,113.28,62.46,4.661014,5.235337,6.959689,109.321876
3722571.818,4484452.395,-88.30549,35.062539,9.09104061966138,137.39,69.57,22.514114,1.35276,8.264698,108.664287
4159767.93,4859846.494,-82.993518,36.352645,9.66300409650854,268.95,115.29,7.750153,6.739076,18.4218,145.923429
3614764.505,4517741.955,-89.166021,35.627259,8.71785462679915,107.54,67.16,4.217171,2.425968,9.283536,96.011216
3697311.4,4560789.925,-88.256597,35.703129,8.99828445157389,107.83,56.88,4.417881,2.566599,14.266728,135.399211
3663184.081,4626965.631,-88.321783,36.296341,9.39051191080372,202.45,86.72,16.270368,4.844351,20.948392,112.216512
3751973.412,4609285.786,-87.581279,35.894934,9.35663279038613,101.65,51.89,4.741389,4.527837,13.854049,76.448966
3720140.545,4650837.41,-87.712072,36.298182,7.92754511444109,64.38,27.15,1.979356,2.132072,13.623708,64.507209
3732054.836,4608319.329,-87.764936,35.948791,8.60047539149439,100.86,34.99,19.764432,2.157531,30.109842,103.496136
3908615.835,4730433.117,-85.71067,36.280513,8.11690434581615,65.8,34.76,4.768458,0.446631,4.229549,30.120063
4130967.046,4796271.085,-83.506689,36.01041,9.15690209612826,177.93,89.57,19.411297,12.028925,33.633359,158.780699
4267495.292,4936245.304,-81.752362,36.499124,8.8791198019819,120.42,48.78,6.165047,1.015353,5.083424,42.306052
4099837.95,4779683.034,-83.842299,35.999449,11.6700543341571,1720.32,922.27,302.071755,148.843234,701.347948,2313.137454
3552724.105,4598701.847,-89.445281,36.416814,6.39091921800563,32.39,22.65,1.834618,1.744024,1.84623,33.608155
3553327.756,4508137.359,-89.765853,35.733704,9.28742357231724,141.28,85.42,8.361648,2.351938,10.094781,141.073943
3787123.206,4544960.524,-87.505372,35.315697,8.65250018225783,198.63,127.93,8.734944,6.924898,15.577964,169.207967
3767687.887,4571621.797,-87.58081,35.570377,7.86671288992203,41.97,22.36,4.127126,1.041219,5.590163,42.03876
3865373.389,4558527.629,-86.758386,35.176025,9.36120549311901,176.3,74.44,23.612513,7.812859,22.210576,162.901146
4082362.2,4727832.016,-84.20431,35.694382,9.15802498437665,237.37,102,17.405052,6.136798,30.810088,219.548824
4048742.874,4665841.122,-84.741914,35.367257,9.51461608135881,192.33,105.48,15.396889,10.349928,16.903721,187.942263
3682809.575,4503273.131,-88.597397,35.319486,9.23110478954496,142.9,79.79,14.151406,1.913062,9.91945,159.504651
3880699.028,4751572.696,-85.873804,36.522576,8.17975657104647,61.76,44.5,5.48356,0.967971,8.754523,36.343065
3647730.615,4535151.016,-88.80164,35.660334,9.71157434316226,458.31,274.91,65.117657,37.077075,116.577289,601.095355
3961358.401,4590695.383,-85.792783,35.110216,8.74587364591174,120.66,46.69,8.078679,5.07237,23.714028,85.869065
3847148.085,4589909.615,-86.802018,35.460334,7.65060579569066,95.39,46.43,19.255411,4.893348,15.371677,99.634477
3829079.895,4588355.1,-86.968683,35.504793,9.32180430721699,271.79,145.17,33.056452,33.99716,79.988734,398.267257
4035465.286,4681108.608,-84.796333,35.518308,9.01890697298757,65.38,32.16,4.679422,1.351054,7.09569,34.472745
4098237.831,4679844.83,-84.260478,35.305193,9.64520396656338,145.4,64.23,6.770993,1.876842,8.904165,91.593974
3733192.455,4694525.129,-87.42554,36.578367,9.59293436948485,378.73,352.85,74.730564,43.386792,218.845152,573.911998
3902892.362,4585455.411,-86.325594,35.25517,7.77287789852788,41.84,19.67,3.990891,1.473824,5.355422,42.719649
4027691.35,4762396.752,-84.536913,36.11825,9.04383236727512,93.05,49.19,4.161943,1.235239,9.576494,51.535947
3568672.352,4591598.264,-89.323321,36.316287,8.82427088349487,203.07,90.8,15.548055,3.601289,20.540495,247.46008
3951745.672,4765320.685,-85.189443,36.389195,8.49580333910862,143.51,55.05,10.795717,1.089201,9.558488,96.018459
3741096.667,4561316.621,-87.858462,35.575184,7.75438849168285,41.58,33.76,1.236388,0.361532,3.340471,19.61552
4076061.689,4649289.793,-84.571757,35.161995,9.09835492875546,79.29,52.13,8.892195,1.591706,8.461426,61.849305
3932138.852,4724242.278,-85.527569,36.160061,9.49191798532288,257.67,129.95,54.595822,6.916473,51.363558,269.301018
4021241.901,4691609.693,-84.877971,35.638838,8.66861802664527,110.43,53.27,3.894653,2.863073,12.671678,140.170419
4031122.222,4721132.847,-84.674173,35.815591,9.07446554914845,224.95,81.72,22.571301,7.869197,41.186217,185.031857
3789693.273,4705002.765,-86.873472,36.477206,8.76792431483015,198.15,129.28,17.994914,17.278111,55.758967,324.485588
3869458.451,4653050.838,-86.362261,35.848498,9.61514371783467,522.36,428.97,118.289795,68.651893,250.178007,1187.295736
4012047.041,4798837.062,-84.523749,36.427228,8.22333556327995,66.13,45.47,1.111302,0.3408,3.826995,33.285618
3975114.783,4642287.613,-85.47369,35.436174,8.11402248485463,61.33,41.52,3.377326,1.050514,10.483038,33.265972
4154501.292,4779844.57,-83.373822,35.816989,9.92249532578422,328.1,290.29,27.093041,13.272261,101.913454,258.202542
3565555.198,4443712.494,-89.878753,35.212737,11.1992939446814,2971.22,2719.02,413.150304,360.866113,1155.218231,4240.329401
3880125.725,4711934.403,-86.03693,36.239387,8.5522066182629,83.51,40.65,6.719159,1.889453,12.746275,115.774833
3694845.836,4657635.304,-87.916465,36.426195,8.20848600254085,60.14,24.47,2.722466,1.189027,21.272889,43.500389
4224094.796,4926010.998,-82.162499,36.582688,10.4820916587171,855.69,330.57,72.541403,54.377994,136.344547,757.916284
3834432.566,4707245.385,-86.462915,36.351538,9.51664820301516,681.11,352.04,103.889746,66.187895,228.053046,1080.79747
3574797.945,4493244.484,-89.620429,35.559556,9.5917729783895,198.26,130.79,27.068285,12.834345,40.974826,279.418664
3861012.482,4724613.297,-86.156817,36.39205,8.4402529159525,28.21,24.11,3.876922,1.028031,3.581095,21.572019
4226912.452,4863514.966,-82.408368,36.146148,8.38815574711975,92.05,39.95,17.966414,2.112457,4.363273,44.73775
4094689.158,4814528.044,-83.742155,36.260001,8.77488407323809,77.19,46.1,5.259408,2.285981,9.821147,29.383519
3966443.877,4671252.499,-85.436167,35.670818,7.60159205171873,45.02,29.27,3.711844,1.095668,2.000699,14.108608
3928816.8,4645414.291,-85.867267,35.605758,9.11584269744004,159.93,108.39,4.592913,10.763326,11.414634,109.970002
4219747.725,4884313.488,-82.379744,36.313257,9.70123544301989,390.85,206.75,104.716849,22.475014,76.357612,350.286572
3767879.501,4535246.994,-87.713622,35.302462,7.80392322728356,74.67,47.26,2.057456,2.221229,4.058998,32.343104
3610254.724,4611582.805,-88.865386,36.34178,8.40056934256815,177.36,94.81,13.22111,5.426899,32.005914,172.662803
3963646.872,4701274.717,-85.342037,35.894102,9.00558782046307,120.12,70.55,14.567447,1.449447,9.111604,77.323086
3821126.669,4643222.738,-86.830891,35.92893,8.86910415590357,522.01,168.38,83.733644,149.230794,454.194694,1041.110034
3853844.329,4696199.039,-86.332932,36.209853,9.42318262827251,325.15,145.86,52.996275,31.96068,127.64503,538.994732
3145307.269,3867950.031,-95.516631,31.78841,8.78140030448699,156.39,136.32,18.248681,6.440409,17.887597,164.249933
2441649.088,3767070.383,-102.55383,32.328351,7.83110345520677,39.7,82.55,3.642635,1.81904,14.431642,106.291683
3241573.451,3834771.82,-94.706195,31.31128,9.43229547176156,270.91,321.38,12.562785,24.782355,47.317734,372.396748
3106899.789,3408889.826,-96.944173,28.168779,8.89603167096356,147.88,88.76,15.955111,2.051875,29.047336,65.694716
2794194.177,3989930.694,-98.574264,33.525457,6.90667429132545,59.1,38.59,10.064808,2.04143,32.358565,92.359258
2946002.075,3459781.333,-98.32296,28.880915,9.16402025041828,116.82,149.45,24.897095,3.395692,47.943017,99.356181
3151323.615,3604759.103,-96.102963,29.664107,7.89789902,113.95,79.17,13.05164,2.73567,43.70238,120.051511
2846042.128,3534952.074,-99.104885,29.680636,8.84646041199247,138.63,83.42,10.275312,3.900945,29.088145,60.229764
3028409.605,3612325.374,-97.225213,29.970083,9.32765279646806,151.88,162.09,24.036293,12.691525,58.924194,133.165666
3017177.076,3419915.544,-97.745555,28.424754,8.2714202387019,101.38,136.73,14.33767,3.901746,49.388591,82.962071
2944914.742,3733695.935,-97.733306,31.123085,9.58121958878447,688.43,832.76,86.072669,43.618522,263.761314,969.940478
2910435.096,3523901.851,-98.521715,29.472125,11.70809292,4481.65,5690.2,652.810869,348.02796,2550.889809,4272.402685
2899809.606,3627071.101,-98.400433,30.338653,7.01462414091356,50.12,32.89,9.013518,1.127513,14.342011,30.87356
2940378.873,3814666.056,-97.586008,31.792249,7.91453752022097,178.69,121.02,19.022612,4.92418,26.342772,120.234835
3233794.1,4099782.254,-94.055942,33.427052,9.24992200556677,300.54,264.97,30.122545,18.930389,56.594213,467.321924
3242365.557,3546696.703,-95.403851,29.014032,9.84973577170373,638.69,821.6,88.241475,58.383211,382.804846,873.639365
3100558.347,3709040.727,-96.328218,30.60753,8.81526893662866,372.13,505.62,106.053739,72.220282,705.675634,627.839313
2427445.588,3467274.605,-103.251203,29.811208,6.83875346720522,64.35,46.47,7.166996,6.073064,10.429727,22.921504
3006656.779,3270668.772,-98.142011,27.22351,3.91094576020781,30.45,43.49,6.524817,0.257909,4.447961,22.729296
2796344.178,3802008.221,-98.998612,31.975559,8.65842132310599,226.27,176.05,64.581866,13.852721,42.526003,349.317708
3080063.846,3673816.716,-96.602404,30.365211,8.31930722087269,107.28,70.33,15.718104,5.035608,33.113401,72.005658
2897459.606,3695802.051,-98.270208,30.906582,8.45441564940438,182.2,117.5,25.605324,5.280849,28.783035,109.995535
2975471.667,3582335.629,-97.786619,29.828434,8.12855979385706,117.73,167.32,13.440558,6.759011,36.172406,73.371664
3127115.273,3472019.454,-96.623603,28.641415,8.0519672103719,89.96,95.07,20.87938,1.364686,23.863779,65.624786
2737194.377,3839865.256,-99.486545,32.402603,7.18042875201577,62,54.26,6.423716,8.136874,13.514743,56.407435
3108006.376,3134665.776,-97.481611,25.938477,10.0963228161107,1175.8,2390.6,150.167102,54.834824,354.246593,1031.194521
3166319.906,4019216.595,-94.917649,32.947881,7.7915486845187,55.75,49.64,8.763587,0.586185,3.328076,33.984652
2495019.156,4143711.291,-101.197247,35.399863,7.41522419028721,38.92,20.79,4.083594,1.684668,29.761858,109.572161
3202205.104,4060217.118,-94.465623,33.189548,8.86602227279302,155.63,93.87,6.066273,2.897032,19.048973,179.139631
2413169.81,4022808.748,-102.307934,34.537292,7.14858785766992,28.29,55.77,2.316742,0.617604,3.181885,31.55019
3307551.138,3644374.346,-94.579741,29.656541,8.91608327400713,64.94,64.59,21.545747,3.987486,30.850056,92.475657
3160217.048,3894351.364,-95.308676,31.966515,9.40867981144421,196.59,234.42,9.041637,13.251261,26.486794,198.711889
2613964.764,4053098.364,-100.208283,34.411133,5.74857922878307,25.24,32.48,1.189908,0.458902,3.687838,47.367296
2822684.123,4033922.816,-98.185281,33.826674,8.28746667309254,69.05,37.06,11.286834,2.08054,21.651986,78.693342
2665833.964,3763402.032,-100.351747,31.902549,6.62573410112248,56.95,29.37,6.746923,1.876126,7.388694,35.032396
2983458.06,3980684.632,-96.761102,33.049059,8.8558062887589,1712.26,1623.11,250.872835,325.56232,1170.698677,3038.920468
3104136.33,3610135.391,-96.526354,29.802337,8.21660571950838,108.61,74.99,8.331323,1.633194,44.308979,93.917963
