utmx,utmy,X,Y,Rate_per_100000,PopulationDensity,Beer,NoHealthInsurance,Cases,Neighbor_Disadvantage
4515675.619,5007316.237,-79.397998,36.077289,5.77610313623583,42109.70591,27.650603,390.35,460,-0.024138
4368257.291,4894723.957,-81.095897,35.863142,4.8698394841308,1397.78675,8.99519,63.48,42,-0.137966
4317262.54,4961204.361,-81.226665,36.490468,3.93182563272433,196.96858,1.184236,33.69,5,0.14135
4502116.835,4841674.527,-80.23512,35.037999,5.79544966318202,376.20037,3.013188,67.4,66,3.103934
4305876.039,4950338.815,-81.369487,36.458028,4.26127043353808,480.62154,5.827686,76.24,17,-0.640945
4276759.249,4865792.58,-81.979996,35.988624,5.14516618705386,388.7759,7.659897,79.34,27,-0.776671
4771906.734,5088634.337,-77.014238,35.642285,5.52585126616354,2918.05296,6.366085,127.1,102,0.268821
4763047.734,5133963.444,-76.870646,35.959254,6.17461909020583,113.13013,1.258414,47.7,80,3.109836
4705909.851,4890024.921,-78.416129,34.62728,5.73042440560262,339.78476,2.473671,82.38,87,1.675367
4734630.299,4799761.405,-78.581509,33.944951,5.01529110563245,12613.96711,38.41349,305.57,193,-9.449669
4245797.908,4790138.66,-82.559069,35.578768,5.70010906928989,63235.96939,65.159521,601.38,682,-21.932386
4327747.943,4836937.041,-81.678666,35.615758,4.82189316949938,7630.70709,11.472134,226.28,98,2.298947
4438882.262,4872310.104,-80.614852,35.464088,5.37759054744254,48645.99164,37.438493,332.65,385,-5.348405
4334925.578,4867481.796,-81.488732,35.797095,4.82269799851667,8475.83486,21.097926,207.54,88,3.377028
4780106.357,5224873.716,-76.306716,36.457846,4.59612944133594,91.68025,1.107108,15.26,9,-0.243347
4895765.928,5035605.75,-76.318987,34.845783,4.67934958416234,25332.98728,41.153234,366.75,66,-9.997161
4505057.795,5065465.503,-79.218422,36.495156,5.7037824746562,335.72517,5.263864,44.94,59,1.41339
4354428.922,4866330.797,-81.332463,35.721066,5.21384820992159,25249.3919,47.777716,371.52,248,2.664691
4557654.942,4958918.353,-79.278926,35.608759,5.33320176840154,3496.42458,14.047556,162.41,133,-3.393639
4139825.473,4682023.138,-83.89644,35.184397,4.8955984841079,511.48647,4.936756,97.4,34,-1.154758
4778904.277,5159773.518,-76.627336,36.059199,5.01130173863942,672.52494,5.620955,29.66,18,0.436476
4164335.146,4676827.966,-83.708889,35.067689,4.78915702210111,146.58133,3.907287,26.59,12,-0.675271
4359208.18,4805177.577,-81.553117,35.292215,5.57367378930918,9575.00211,17.289165,275.63,218,7.663762
4676736.646,4840236.814,-78.858297,34.411005,5.88137062431091,1232.62012,5.036974,164.69,170,3.606591
4804670.873,5022481.477,-77.067206,35.105018,5.80603817536055,17114.01299,9.244225,215,286,1.757917
4619870.35,4911228.753,-78.996377,35.07395,6.25632569177406,117960.0776,71.232095,660.37,1430,12.804478
4818745.266,5256924.562,-75.856871,36.503541,4.48975933447676,852.53427,13.341177,94.18,21,-2.701538
4887364.851,5194290.384,-75.641789,35.852206,4.56434819146784,5155.511849,14.926428,122.01,31,-4.170592
4463294.517,4951052.973,-80.072366,35.89865,5.41920668382349,21961.97933,30.845125,394.72,322,0.833041
4425564.987,4919454.115,-80.518361,35.824779,4.64439089914137,1419.97709,12.492129,64.21,38,-1.896093
4730332.854,4954751.56,-77.942096,34.952147,5.59990234416881,971.03232,3.161803,184.55,132,4.017267
4560273.018,5023441.26,-78.968087,36.018099,6.44238091812006,161163.6231,50.903157,744.03,1720,-1.027656
4696312.134,5081001.343,-77.633203,35.879538,6.42032060800672,5263.3194,22.062243,146.98,266,8.839082
4424048.001,4969602.239,-80.309265,36.162799,6.21979462510949,157867.9254,57.833647,1028.08,1610,1.598219
4598142.548,5062237.207,-78.489976,36.127819,5.46001095554602,1991.27607,14.064631,126.22,139,0.964291
4409272.906,4824848.683,-81.059309,35.25098,5.89495364672714,71392.3553,59.056929,674.03,686,8.001673
4741613.006,5201686.771,-76.713826,36.463827,5.01727983681492,111.72421,1.155627,19.72,15,-0.18828
4558143.9,5079698.856,-78.727318,36.389549,6.29212454085002,3478.36062,17.661387,115.66,280,2.228158
4730837.615,5037641.86,-77.564818,35.475924,6.08677472691231,331.32578,2.819246,68.24,79,2.124346
4463422.698,4961651.685,-80.024298,35.968062,6.32310369457549,269131.3283,136.732169,1188.22,2525,7.561047
4652596.421,5147675.342,-77.662791,36.467192,6.05725228764599,7353.20189,8.678929,148.75,182,7.496327
4613406.835,4933605.74,-78.948914,35.242225,5.68561850402853,9353.16789,34.046049,328.48,325,-1.177255
4208974.59,4759563.954,-82.995654,35.493177,4.95088528969048,5508.63755,20.297226,143.47,77,-3.231696
4277821.033,4761771.776,-82.408899,35.275655,5.05049682752139,18101.32224,18.736694,291.21,159,-10.766583
4711308.586,5182864.548,-77.038093,36.463518,6.20455776256869,491.29045,1.37675,58.61,102,2.767496
4594806.638,4903681.11,-79.227384,35.115129,5.93091804723995,3111.58413,5.836645,124.57,165,3.556766
4393602.137,4897819.752,-80.874167,35.794246,4.83469334426634,30816.07694,49.210136,424.19,193,-6.33607
4213668.037,4717405.642,-83.1285,35.186227,4.5368913452348,1112.86795,17.45414,124.65,36,-2.293586
4663838.676,4976757.573,-78.360863,35.336356,5.49634821704717,10014.14662,22.80781,332.29,421,-0.756945
4805694.896,4996561.006,-77.176595,34.938679,5.21710731112249,61.43088,1.647026,47.31,15,2.088579
4576845.18,4948151.834,-79.174031,35.469082,5.88998537815813,9334.1709,5.141669,188.71,185,2.464775
4741744.378,5013052.216,-77.592403,35.279874,6.17482722841035,8445.86583,3.057971,167.22,227,12.246779
4377356.199,4840651.174,-81.253564,35.468238,4.77744140692854,9490.0765,29.238052,150.23,88,-1.260994
4283278.209,4842288.108,-82.025794,35.806191,4.26267987704132,3926.5857,3.426955,118.72,28,-0.032073
4170227.542,4699052.952,-83.569805,35.203101,5.17558460116574,1297.40999,8.259706,112.9,55,-3.13199
4202752.179,4805916.781,-82.855831,35.833797,4.70592008908823,384.15091,5.48413,59.89,21,-0.024427
4726250.54,5110154.85,-77.265635,35.950246,5.77641316569111,564.08867,4.103929,61.08,62,3.067585
4430566.229,4852419.914,-80.768057,35.360859,6.48768401848461,722710.8548,359.431389,2750.89,6082,-37.825701
4246271.237,4864527.206,-82.241039,36.085956,4.52396013056255,348.84992,1.531058,48.89,12,-0.334457
4523983.388,4906174.745,-79.780642,35.385382,5.15155598515263,373.92129,1.850907,71.95,40,0.568335
4556807.619,4914677.944,-79.481058,35.323337,5.09742442416865,7247.937,13.1177,163.71,140,-5.872586
4675178.338,5079496.776,-77.804796,35.94951,5.99421077277601,10653.43676,31.399715,182.04,320,2.64626
4787018.55,4873493.887,-77.862985,34.229677,5.69204721843778,97998.7815,44.065611,446.16,605,-5.389288
4647344.209,5151461.923,-77.686079,36.511212,5.99744661878553,290.03995,4.242907,62.21,69,1.244729
4797932.99,4978078.727,-77.318795,34.851242,5.20070453768104,34054.41415,12.131601,268.4,299,-0.339625
4556424.35,5004535.419,-79.084357,35.909718,5.42890693625164,67269.28832,26.019923,188.77,293,-11.652902
4845009.25,5047610.931,-76.646396,35.110802,5.22089621957945,154.25253,0.770522,41.78,21,-0.579371
4799650.093,5212333.42,-76.218014,36.304259,5.77950818518434,10294.17903,3.220647,128.7,109,1.965152
4801818.848,4905453.856,-77.610693,34.378803,5.28573858434118,3040.14428,11.354921,157.8,105,0.698105
4779143.014,5179098.009,-76.53371,36.178248,5.1328529268205,196.17661,1.390401,37.72,20,0.237116
4523324.664,5072362.931,-79.03979,36.472012,5.55837127188234,1852.48849,8.171453,63.9,88,1.728135
4743960.302,5062010.746,-77.351942,35.580511,6.05420457692917,51355.49583,60.279572,321.25,655,7.272289
4294425.433,4777270.408,-82.206261,35.325063,4.90453376321371,870.24723,10.316563,58.02,25,-2.745612
4470618.854,4957295.857,-79.985348,35.913371,5.23271160945004,16045.0538,40.781748,388.26,227,0.722782
4537914.843,4870634.884,-79.823589,35.10233,5.93224518744801,4630.14456,3.604211,129.1,141,6.467443
4649778.047,4858322.661,-78.991319,34.623987,6.01713229385656,12763.71932,15.306295,401.47,440,16.74101
4472840.443,5020127.163,-79.685573,36.318072,5.44932024008456,6897.73578,8.150705,214.52,182,3.488015
4437783.936,4903414.274,-80.488896,35.674725,5.69575030295894,21861.74471,21.70123,354,357,5.088066
4303099.326,4800081.223,-82.038834,35.450775,4.72650247115562,3452.01958,7.049909,147.76,65,1.618987
4713345.725,4914493.083,-78.251445,34.757171,5.72129489974083,1182.07445,4.351117,165.32,160,2.827663
4585024.871,4866999.162,-79.464284,34.911032,6.06935108576505,2426.60979,5.677881,81.71,125,5.446265
4486716.012,4881367.584,-80.18826,35.354829,5.20839265902005,4170.34837,6.202594,143.55,97,-0.612575
4415169.78,4986646.837,-80.30572,36.307751,4.72650247115562,1831.42952,9.682409,100.52,45,0.244637
4352943.776,4980601.072,-80.844509,36.492345,4.84654650556336,7262.36206,22.577407,268.81,78,0.488672
4160890.846,4717491.9,-83.574601,35.362332,4.60816569496789,378.69125,5.091387,62.76,12,0.743812
4239967.086,4732488.826,-82.845979,35.202352,4.65205377188694,1311.7103,4.81596,103.02,32,-0.994502
4463298.11,4795389.905,-80.744653,34.866284,4.98429131875665,37098.21823,54.893611,388.3,289,-13.90458
4594676.813,5087058.918,-78.402841,36.300086,6.24784943220199,8123.17451,5.538596,110.38,192,7.711253
4605828.749,5014245.305,-78.648182,35.790637,5.9113385026287,484860.8284,376.006137,1505.97,3421,-83.951624
4617375.362,5099578.091,-78.16525,36.294883,5.96306507258628,316.21368,17.714048,73.5,67,1.945427
4784921.609,5120670.584,-76.765403,35.792879,5.96640311651261,157.14518,0.68469,40.17,39,1.274737
4294144.448,4905624.589,-81.662993,36.197836,4.19418989719182,8843.45842,24.663121,118.15,34,-3.076286
4698468.36,5001624.631,-77.979093,35.367685,5.73850591071459,15282.88258,16.491322,320.79,319,6.372834
4333379.265,4944581.332,-81.166203,36.321321,4.7202829930886,3234.87162,12.200043,163.05,66,0.868877
4676936.489,5047828.879,-77.936775,35.741703,6.19399714451807,21206.78774,56.694431,268.78,336,11.997309
4404507.46,4963176.741,-80.497649,36.190644,4.71849887129509,819.70417,2.513606,74.2,36,-0.344236
4237835.109,4842248.93,-82.406854,35.962933,4.33204826486764,330.70831,2.155613,66.64,12,-0.04663
2192765.208,5429605.234,-100.764492,46.810704,4.30811095172371,41597.29895,93.115723,112.24,59,-10.352344
2482843.317,5532291.798,-96.89169,46.873509,4.83230575857184,111770.6811,120.192442,229.78,190,-11.833891
2427947.928,5642465.56,-97.073889,47.923778,4.46935046284556,48299.75577,65.299722,102.3,51,-5.563238
1939182.514,5464537.925,-103.778578,47.697943,4.81055701571304,732.683086,9.646275,77.3,14,-0.368957
2180693.652,5403351.806,-101.004956,46.621626,4.06216566385787,4347.989987,37.606605,25.89,15,-2.242319
2349123.302,5707295.402,-97.750475,48.678472,4.46590811865458,310.687287,30.997309,12.88,5,-1.542474
2487640.169,5491548.97,-97.005702,46.530358,4.29864502573483,2258.195357,28.543841,18.85,10,-2.661878
2037937.481,5394471.312,-102.778997,46.884138,4.02713581252865,9871.089888,42.133122,67.59,14,-2.780998
2344658.64,5491193.084,-98.700753,46.925658,4.0342406381524,4888.620416,26.2801,41.12,10,-2.72937
2395594.329,5685319.147,-97.278399,48.365235,4.04129534113228,810.256493,11.928094,24.16,5,-1.818043
2104928.902,5574688.679,-101.314935,48.239309,4.23988686751276,20140.25986,59.083068,79.43,39,-7.642404
1915555.851,5533168.245,-103.852975,48.333013,3.93769075217672,8307.534819,13.786876,72.71,15,-4.457845
3961055.666,5118104.124,-83.582948,38.840594,4.30135873160643,353.59804,3.76608,45.44,17,2.410642
3816328.577,5319776.207,-83.937041,40.775441,5.33030041240109,59793.08733,80.00123,228.64,177,8.278902
3942343.792,5404277.26,-82.37017,40.883654,3.36384159511839,8386.93769,18.707418,86.43,13,-2.927045
4010029.573,5587055.951,-80.807409,41.851031,4.95088528969048,19582.69595,18.615029,211.34,116,4.534043
4062891.508,5243730.78,-82.092558,39.331714,4.46014441393783,39469.77261,21.989615,90.96,51,1.832383
3790824.483,5272625.863,-84.39992,40.538655,3.96651119071222,5647.31681,21.480354,43.33,20,-3.399892
4131904.708,5395901.549,-80.737269,40.092666,4.97397130972466,15510.93182,33.920629,106.11,84,-3.111393
3932819.631,5102723.597,-83.905073,38.834381,4.33990170837321,908.4507,5.847478,67.85,28,-0.547057
3851455.448,5159214.574,-84.378766,39.521292,4.93878119032827,200770.0615,238.202185,478.37,447,-7.238194
4071068.151,5434007.681,-81.073583,40.585233,3.54385368206368,712.61207,8.230166,63.14,8,-1.91422
3877833.299,5267506.564,-83.628443,40.183264,4.4414740933173,3465.81908,16.9235,47.92,28,-1.143176
3881284.993,5231106.761,-83.771174,39.916953,4.92071058656827,88371.44563,84.969598,300.19,155,32.900532
3883598.484,5112200.964,-84.303706,39.076022,4.49535531998088,46328.3853,43.914964,199.38,156,-11.777555
3899469.219,5151512.543,-83.980147,39.29497,4.62595272517062,5395.50733,6.087837,50.33,36,-0.054457
4105540.136,5456502.886,-80.655557,40.599754,4.52936847257181,21754.03538,38.424965,160.29,81,2.162016
4024527.676,5360712.912,-81.855843,40.271698,4.13676527810605,8781.17503,3.989273,88.71,19,-0.296557
3895906.355,5367202.869,-82.976139,40.806357,4.22537282462851,11247.11006,23.257362,74.4,24,0.919305
3965756.905,5512346.284,-81.601978,41.526525,6.12555828158868,2004860.73,448.433045,2267,4819,150.428331
3809307.641,5212662.389,-84.514386,40.049216,4.34769395559338,3530.23434,17.409845,67.37,33,-4.571613
3716327.805,5340215.592,-84.765862,41.2887,4.50645421304893,4132.6453,7.180655,50.14,29,-2.529608
3942637.827,5295889.407,-82.906095,40.138948,4.37575702166029,53590.97817,59.648634,136.96,137,-23.224272
3881825.971,5449374.933,-82.688821,41.425501,4.88204405972327,30532.09911,29.884399,83.6,84,-2.751304
4008153.835,5273186.443,-82.432374,39.737704,5.05433314936197,43525.35044,34.312701,161.55,206,-7.996678
3932107.304,5217393.663,-83.378146,39.635397,4.52828914165213,1964.36322,3.963065,49.62,22,1.317898
3948069.794,5271033.027,-82.978109,39.94737,6.1396690117577,1400002.764,346.76861,2399.63,5063,17.480862
3763581.445,5405515.16,-84.001258,41.57216,4.03953632572711,2937.42929,5.942383,42.87,20,-3.281964
4084353.751,5177379.545,-82.221342,38.799943,4.38327585407431,1063.78937,20.751965,66.86,20,-0.264897
4004530.473,5514339.694,-81.244411,41.386407,3.8155121050473,6748.39542,16.50851,227.02,36,-10.628274
3865612.859,5211265.501,-84.00719,39.835469,4.91559174540936,51128.77138,57.080255,161.25,197,-3.574917
4061043.619,5344156.837,-81.616518,40.019662,4.4818719696436,7530.27969,18.867852,69.54,29,0.976981
3858851.928,5101369.973,-84.576536,39.087435,6.10345304905603,919161.064,408.080168,1379.78,3053,47.666582
3823846.105,5366274.917,-83.639073,41.071749,4.52612697864764,15358.18282,19.740887,54,59,-5.646698
3824759.205,5323369.139,-83.84202,40.769236,4.22829253473184,1962.07914,4.372882,66.67,18,-1.564185
4097418.703,5395549.254,-81.039254,40.224775,4.24276456734037,244.76378,10.263024,47.54,9,-0.460856
3786215.007,5365997.995,-83.987808,41.210812,3.68637632389582,1355.57427,4.922258,27.81,9,-3.308104
3949918.74,5149520.554,-83.537181,39.099214,4.28220629939167,1518.76843,17.243849,74.74,26,1.745286
4036351.593,5256586.426,-82.263689,39.518663,4.79661665055905,980.80246,10.92004,39.71,29,-0.277396
3880810.804,5426079.315,-82.817,41.269336,4.41400968052693,5402.665,22.181213,88.37,40,-1.289771
4032641.046,5188959.665,-82.619526,39.069782,4.64631212931927,1232.60075,9.150338,59.13,28,2.689006
4125115.389,5430831.633,-80.6176,40.351796,4.77322377098434,32008.52623,43.916311,129.61,67,2.38016
3962694.572,5347893.597,-82.470267,40.420363,4.23265617801961,4402.62702,11.682684,114.31,36,-3.549493
3983257.659,5543632.188,-81.279498,41.667791,4.59309760475382,135969.8071,81.14228,283.21,196,-19.062533
4057298.099,5125924.42,-82.697966,38.546902,4.69043002993891,17756.3974,33.04187,78.21,55,0.689818
3987859.773,5312207.752,-82.421973,40.080933,4.82751341713153,39063.70979,58.24401,209.81,185,-0.993311
3848373.905,5290816.346,-83.784138,40.454513,4.29592393562047,5921.65157,22.346579,66.61,28,-2.314221
3921659.384,5475265.932,-82.193355,41.448087,5.11017892443252,165872.8767,70.755654,414.33,435,12.629891
3779869.255,5432137.538,-83.715548,41.696482,5.61458689585173,449208.4649,185.228497,839.37,982,66.402408
3902523.085,5247832.683,-83.499357,39.955433,5.45574837449687,5001.99413,10.687788,71.62,90,-2.996464
4074596.628,5503374.118,-80.681815,41.034475,5.60064171573669,133683.1405,87.364346,341.62,529,30.36046
3896245.21,5334360.58,-83.13588,40.578381,5.34853508270865,41202.89245,34.882334,100.27,116,4.485412
3951713.158,5436073.4,-82.123992,41.064349,4.21064501791826,43689.89606,75.433951,143.34,103,-21.999527
4085803.005,5208625.953,-82.060551,39.007385,4.02891675689965,998.46344,6.320515,39.62,11,1.439088
3762627.64,5279627.614,-84.627145,40.690968,3.73289633953071,1942.97952,37.797787,33.94,14,-5.003411
3824654.194,5230926.523,-84.287668,40.122167,4.46590811865458,12993.40379,33.281323,123.56,78,-6.788365
4116112.674,5345203.913,-81.129973,39.815067,4.33859707674655,154.73669,4.667596,26.68,9,-0.686717
3848193.446,5197871.972,-84.228483,39.804715,5.81173961616129,455260.0828,284.351207,1047.78,1497,29.769983
4064059.232,5291621.797,-81.849645,39.652629,4.72384171570559,219.37795,4.030207,30.5,14,-0.216585
3937831.675,5329398.237,-82.784926,40.387602,4.03953632572711,525.58733,10.148828,43.17,17,-2.241807
4035815.664,5314214.479,-81.987079,39.913043,4.60316818331742,18551.02181,24.080064,100.86,72,3.251371
4092671.292,5314329.093,-81.487592,39.697383,5.7160403720517,237.04104,3.179841,19.05,38,-1.085595
3838945.401,5438737.416,-83.135846,41.517051,3.4307561839037,6257.79338,20.65409,46.45,11,-4.357621
3755818.514,5327787.293,-84.45765,41.055491,3.80220813942094,393.16038,10.404291,28.31,7,-1.644363
4018562.574,5286172.277,-82.277026,39.787324,4.8629083820668,885.74324,9.691223,29.97,39,1.532935
3972857.493,5233565.093,-82.93685,39.597105,5.65913372298732,12765.30203,17.23717,72.13,143,-0.868626
3976515.077,5169552.047,-83.207056,39.14164,4.63860496207433,644.2149,3.730904,41.21,24,0.885941
4009411.401,5505984.079,-81.244884,41.31094,4.36054760299676,40970.78812,40.799699,177.34,111,-5.763231
3817475.912,5171418.426,-84.631972,39.728916,4.00733318523247,2750.25067,30.830794,81.72,19,-4.387285
3791038.107,5343574.333,-84.053741,41.03589,3.58905911883173,600.71391,21.744166,19.5,10,-4.365791
3937251.584,5382313.807,-82.526769,40.752916,5.04921477606373,37929.51289,51.112403,215.25,160,5.859738
