utmx,utmy,X,Y,Depression_prevelence,PopulationDensity,Population65,NoHealthInsurance,Neighbor_Disadvantage,NatureParks,DrinkingPlaces
4467106.997,4677617.486,-81.200228,34.065078,18.20000076,2158.912,20.9,5.95,-0.665184771,14.998142,4.342055
4452927.908,4675681.483,-81.32263,34.099818,18.60000038,731.028,18.58,3.57,-0.906284114,45.109371,9.074581
4448204.531,4682113.652,-81.334808,34.159013,19.89999962,302.7087,14.24,6.11,-0.176531414,32.761061,6.822555
4448374.15,4672845.649,-81.370946,34.096045,18.39999962,665.4429,30.64,0.31,-0.805627498,22.206396,6.965816
4443073.358,4676645.736,-81.398511,34.139468,18.60000038,273.3273,20.63,5.86,-0.529178434,16.546519,5.441849
4447228.891,4664993.279,-81.411908,34.046993,19.10000038,248.9772,24.42,6.15,-0.769070553,15.685339,8.657098
4450261.765,4658161.91,-81.414867,33.990789,20.39999962,142.082,19.98,12.02,-0.306103221,19.812013,10.284229
4452946.651,4647332.704,-81.436628,33.908814,23.29999924,203.9655,11.46,14.78,0.145760009,11.849203,2.554633
4458146.28,4654249.682,-81.366847,33.938026,21.20000076,177.8409,15.24,9.1,-0.305262378,25.711657,6.084172
4457499.879,4643339.842,-81.415821,33.866691,22.5,119.658,14.4,11.76,0.513618089,24.011631,3.086764
4464109.544,4639019.611,-81.379737,33.815519,22.29999924,79.84962,9.78,13.62,-0.055726339,16.595371,2.756191
4443081.156,4642223.325,-81.536912,33.907275,19.29999924,455.134,15.46,17.61,0.429577603,11.696845,2.051805
4449749.851,4637212.059,-81.50297,33.851218,22.29999924,93.78984,13.46,14.17,0.165972411,10.754472,2.063168
4445071.158,4649946.766,-81.489868,33.952761,19.79999924,107.748,19.67,7.89,-0.077316993,21.484734,3.553555
4348348.198,4607320.783,-82.448298,33.98333,17.29999924,15.62459,54.44,6.06,-0.803105362,10.272145,2.037653
4371701.344,4609720.78,-82.24727,33.923027,18.29999924,40.86282,28.42,6.35,0.568167034,4.731731,0.431645
4385993.291,4591755.446,-82.201093,33.753519,20.29999924,21.22135,24.92,6.33,0.166357981,10.862478,4.71747
4632672.764,4776997.668,-79.471603,34.155277,21.60000038,38.98556,16.04,15.09,0.83052563,7.383125,1.181592
4635866.193,4792202.718,-79.382508,34.243346,21.70000076,145.4008,21.83,4.43,0.787449153,7.010396,1.740433
4644467.421,4795410.546,-79.301464,34.234089,21.89999962,103.7498,22.42,13.44,1.272315249,9.289045,2.216517
4654838.397,4801795.303,-79.193203,34.239204,21.79999924,119.7886,19.22,12.38,0.731824715,7.783753,1.109404
4654879.764,4788817.476,-79.247716,34.154648,21.39999962,113.1139,18.29,10.91,0.497884997,7.317024,1.564145
4647934.811,4781613.769,-79.332447,34.132058,20,163.3701,16.86,17,1.053368733,8.54343,1.208795
4648190.684,4765916.266,-79.396308,34.028817,20.20000076,18.63815,20.84,12.52,0.307678157,7.681944,0.95812
4666322.14,4749264.028,-79.323992,33.857165,21,22.74681,19.48,22.67,0.220581034,6.245878,0.889898
4562224.954,4828457.537,-79.8108,34.73932,22,33.41518,20.77,10.41,0.893131843,7.623861,2.17333
4578406.951,4811391.304,-79.754837,34.570398,20.89999962,82.4226,19.02,15.21,1.301173103,14.88151,1.331657
4585159.784,4822968.357,-79.652083,34.622565,20.39999962,268.0236,19.7,7.59,0.601319648,21.255764,0.980818
4575014.394,4830543.028,-79.700255,34.707948,17.29999924,110.7065,7.64,13.03,0.362957416,6.424656,0.368389
4588387.248,4833459.173,-79.581755,34.67987,23.10000038,70.63717,21.79,15.56,0.638114537,7.991667,1.213209
4598668.878,4820937.001,-79.553807,34.561698,20.20000076,33.32285,16.83,12.47,1.24678098,9.116688,0.8307
4596054.813,4802726.305,-79.651774,34.451683,22.20000076,18.49333,17.79,7.01,0.526442729,8.833427,1.420832
4427562.856,4696418.488,-81.444136,34.325004,21.5,33.52007,19.04,4.12,-0.113245791,15.17389,5.906863
4412254.266,4693047.361,-81.582402,34.353893,22.10000038,71.07985,12.98,24.95,1.04239723,9.915808,2.175988
4417130.678,4684149.785,-81.578799,34.277361,20.5,462.0753,21.83,9.88,0.110911265,25.01679,4.058542
4404420.967,4699724.627,-81.619103,34.425432,22.70000076,25.14573,19.61,10.37,0.326658291,10.337952,2.484907
4408772.576,4685216.932,-81.642546,34.312683,21.20000076,332.2241,13.24,9.02,1.20361589,15.921502,2.29202
4425236.107,4676394.086,-81.544271,34.197731,20.89999962,75.83117,19.51,5.35,-0.233628691,18.767691,5.127364
4437149.315,4676021.142,-81.449061,34.15518,20.39999962,88.91364,23.94,5.39,-0.601290446,17.735493,5.26152
4400628.505,4670571.192,-81.768151,34.240867,21.39999962,23.60223,18.87,7.11,0.213195229,9.589544,3.410624
4229561.502,4672234.557,-83.176995,34.821045,23.89999962,20.73299,20.19,9.66,-0.105230218,5.907821,1.930429
4243873.199,4694925.657,-82.965808,34.930415,20.10000038,76.18136,38.89,3.79,-0.676194196,9.788746,4.212416
4248718.815,4679120.627,-82.988875,34.805288,22.10000038,154.3463,25.46,4.25,-0.600717447,12.773207,4.319465
4243162.556,4671737.124,-83.064986,34.772689,25.10000038,599.753,17.89,20.64,0.953040134,9.310001,2.540158
4248524.084,4672669.592,-83.016381,34.761406,23.70000076,216.3925,20.71,11.86,-0.277596272,10.08309,3.043301
4247137.806,4666035.988,-83.054527,34.720177,23.5,227.149,24.47,12.13,-0.184633345,9.015973,2.932102
4255792.609,4667838.118,-82.974964,34.704033,20.5,485.8221,30.29,13.77,-0.691444264,13.383663,3.96332
4261172.857,4676009.362,-82.897281,34.742574,22.89999962,294.3328,23.69,10.04,-0.207054383,15.712631,5.770447
4261360.675,4666508.088,-82.93379,34.676456,23.89999962,1289.417,16.68,18.23,0.626837515,24.825633,2.161836
4267055.032,4666354.849,-82.886897,34.656573,23.5,330.312,14.09,8.21,-0.067800589,14.580366,5.673936
4261319.01,4661764.009,-82.953104,34.643877,22.70000076,368.015,24.45,11.43,0.093303438,13.839809,4.050029
4253972.082,4646362.067,-83.075797,34.561748,22.70000076,113.3389,33.2,10.68,-0.556830447,15.63606,4.898076
4262293.367,4651218.586,-82.987025,34.567911,23.89999962,104.7536,19.19,7.87,-0.237267245,12.944354,4.981836
4247601.473,4653747.888,-83.099669,34.63374,24.60000038,145.8936,19.36,12.05,0.0073157,8.399171,2.710124
4237855.058,4654185.894,-83.179496,34.668827,25.5,69.04128,16.16,16.2,0.417239393,12.130964,2.590834
4597924.106,4642087.283,-80.299457,33.387198,19.60000038,102.0677,20.15,14.47,0.55138174,4.493392,1.532383
4593021.976,4629172.11,-80.389931,33.318109,19.39999962,61.30866,17.24,13.98,0.250631838,5.911493,1.771423
4577709.468,4639092.417,-80.471299,33.435393,18.39999962,92.6563,31.29,13.42,0.762353728,6.00905,2.974421
4566611.985,4637440.997,-80.565885,33.461721,19.20000076,45.31536,25.28,9.99,0.673060354,7.203309,4.846408
4564674.355,4618243.86,-80.657956,33.340462,18.89999962,26.25543,21.88,13.29,-0.003963504,7.475959,2.774479
4546527.631,4620464.313,-80.793312,33.415907,18.10000038,60.44431,17.22,15.31,1.404527403,5.02549,1.78604
4546826.253,4632377.693,-80.743384,33.494386,18.60000038,65.16475,26.1,9.33,1.452426296,7.844919,1.766814
4535622.944,4637643.109,-80.811567,33.567069,17.29999924,151.5681,18.28,11.67,0.636197663,5.057212,1.366234
4525444.889,4632173.774,-80.91468,33.564616,18.60000038,274.9567,15.6,8.77,-0.352905318,9.143579,3.338998
4532757.928,4630786.577,-80.861847,33.530874,16.89999962,1130.404,18.58,5.77,0.031958735,4.436088,1.465803
4534682.35,4633512.462,-80.8356,33.54264,17.79999924,401.9803,18.2,11.07,2.076224055,3.90267,1.238275
4536486.552,4627839.396,-80.843882,33.498712,18.60000038,3153.983,5.58,12.57,1.079940474,8.61348,1.749153
4535875.807,4625109.367,-80.859645,33.482517,18.89999962,1903.958,19.09,15.74,1.437255928,9.591066,1.9342
4533840.901,4626896.521,-80.868742,33.50126,17.89999962,1710.347,16.21,10.25,1.205530335,24.65569,2.718911
4529955.623,4622281.956,-80.918139,33.483394,19.89999962,202.9692,18.03,11.39,0.769381082,4.097631,1.76992
4531543.629,4616417.505,-80.928811,33.438876,20.10000038,183.6093,12.65,9.16,0.096649794,5.924703,3.590643
4543920.852,4604354.035,-80.878064,33.317004,21.10000038,31.76129,17.67,9.4,0.502819284,6.756689,2.868533
4503174.26,4610037.953,-81.18098,33.490537,19.60000038,24.61066,22.14,12.07,1.132332587,7.084644,1.171059
4509713.123,4620604.054,-81.08663,33.539678,22,51.43737,18.26,10.76,0.364870477,5.145373,1.879494
4507864.846,4632866.636,-81.052535,33.628044,20.70000076,45.58937,20,11.26,0.541117094,7.751114,2.068658
4257008.709,4713564.984,-82.780377,35.015025,21.60000038,29.11204,27.15,7.81,-0.306115082,11.041377,2.343704
4258728.166,4696263.248,-82.836126,34.890211,22.39999962,79.31341,20.99,9.49,-0.362988169,11.278335,3.519457
4266427.271,4688458.596,-82.803342,34.810867,22.10000038,174.4063,16.94,8.98,-0.220950299,13.26174,3.927772
4266596.916,4709757.5,-82.715737,34.956783,24.79999924,76.77175,16.21,9.37,0.159484733,10.641626,1.561562
4270345.594,4703568.501,-82.709566,34.901722,23.20000076,387.5763,17.74,13.15,-0.067314631,14.473596,1.70887
4273169.906,4697256.971,-82.711572,34.848921,22.5,231.7554,15.49,9.6,-0.225860155,23.19934,4.045345
4277079.444,4717383.275,-82.597278,34.974048,23.79999924,86.22272,31.39,8.5,0.475613961,10.718312,3.401283
4275975.097,4707712.785,-82.645813,34.911375,23.29999924,181.231,16.87,13.44,0.249724332,13.368601,2.087008
4284794.726,4712527.426,-82.552784,34.91488,22.70000076,171.5288,19.64,3.52,-0.393215816,12.804473,3.906795
4289231.274,4707083.249,-82.538004,34.862696,23.10000038,337.6958,14.4,12.97,-0.119611388,11.293159,3.860394
4279442.595,4702796.69,-82.636868,34.866032,23.79999924,309.014,18.22,10.71,0.012193247,11.167311,2.877503
4282353.474,4699759.438,-82.624938,34.835459,22.39999962,856.0908,18.34,10.85,0.352536587,8.647079,2.141385
4286594.236,4702876.74,-82.577012,34.842676,22,792.2523,13.07,11.06,-0.178562117,8.886966,2.9515
4283332.275,4696870.118,-82.628489,34.812359,25.10000038,1253.987,15.12,11.4,0.394818941,9.467441,3.345127
4287162.605,4700234.113,-82.582997,34.82265,21.60000038,1264.212,18.98,12.47,-0.384687779,18.154917,3.607556
4286616.867,4694352.931,-82.611344,34.784122,22,505.0281,22.51,12.95,-0.126455564,17.068299,3.53379
4289960.76,4698297.333,-82.567574,34.800017,20.89999962,1189.951,22.33,8.42,-0.587398336,15.047371,5.96821
4293581.539,4702491.756,-82.520478,34.816667,21.70000076,956.588,17.72,14.41,-0.372218021,10.016592,4.556433
4275298.57,4693817.931,-82.707735,34.81819,24.20000076,266.2829,15.09,15.27,0.226021313,11.351029,1.721848
4278477.707,4689214.396,-82.699842,34.775965,22.20000076,321.1179,18.9,11.03,-0.062051282,15.120909,3.106635
4282826.555,4687047.206,-82.672383,34.746597,23.20000076,220.8123,14.11,6.57,-0.202861657,7.339743,2.09127
4270419.904,4679460.17,-82.806272,34.735674,20.79999924,237.0712,14.91,8.81,-0.515988321,16.159799,4.894494
4276261.578,4678848.478,-82.760054,34.712073,24.79999924,713.0416,8.58,10.24,0.266535307,14.284354,5.140455
4273447.818,4684278.245,-82.761645,34.758765,24.10000038,231.5721,20.86,8.87,0.278651185,7.754411,1.423438
4273925.829,4672685.359,-82.804264,34.67742,19.29999924,1325.993,17.71,3.72,-0.705087509,16.281542,7.615111
4265349.488,4677723.072,-82.855541,34.740536,21.89999962,373.6098,6.46,8.83,0.034790562,15.448673,9.934379
4270372.991,4672240.401,-82.835655,34.68613,25.39999962,3398.101,5.57,4.56,-0.189225264,52.964597,21.625811
4485863.983,4684774.574,-81.020048,34.04976,21.10000038,3653.452,11.01,10.92,1.379387104,14.323345,2.454554
4484653.111,4682831.46,-81.037682,34.040837,19.79999924,2849.655,17.46,26.05,1.9213523,11.415669,5.56634
4482400.328,4682671.793,-81.056463,34.047379,18.5,1609.199,14.85,17.72,1.284400881,7.328361,1.960683
4483681.157,4681472.122,-81.051021,34.035013,18.79999924,2805.238,13.53,11.37,0.107731434,12.274151,3.203022
4485772.004,4682150.59,-81.031442,34.032495,19.20000076,2621.155,11.58,16.02,1.352242373,15.197197,2.114279
4484226.423,4679806.162,-81.05339,34.022008,20,2570.242,10.34,8.85,-0.502205947,22.550686,10.673104
4485748.965,4679944.105,-81.040579,34.017791,19.89999962,1389.173,11.14,9.14,-0.394693693,14.300557,10.091461
4487517.477,4682584.668,-81.015638,34.029504,19.5,3091.178,11.94,12.32,1.8889978,14.206633,2.360277
4487688.325,4681057.098,-81.020463,34.018696,19.70000076,7273.271,15.55,17.27,2.164391433,21.385936,2.404695
4489154.233,4682416.202,-81.003158,34.022844,18.10000038,2552.54,23.23,11.27,0.091742117,16.87245,5.015822
4490685.571,4681637.232,-80.994007,34.012453,18.60000038,2631.947,16.31,2.14,-0.632838233,12.213808,8.412005
4489044.202,4680151.562,-81.013232,34.008051,19.29999924,4359.143,7.71,13.04,0.868164413,16.387194,4.105426
4485832.387,4677967.079,-81.047923,34.004263,19.5,1912.039,3.68,14.4,-0.195617407,21.745066,14.104979
4490211.167,4679004.948,-81.008499,33.996431,20.89999962,4572.306,17.79,3.11,-0.23296551,15.872641,10.940465
4490404.021,4680559.386,-81.000644,34.006188,19.29999924,3884.616,17.63,8.85,-0.270770723,14.591155,6.872585
4492030.666,4680752.411,-80.986785,34.001984,17.79999924,2654.179,23.07,0.83,-1.067978161,20.216745,8.065851
4493982.5,4682435.155,-80.96427,34.006649,17.5,1935.549,22.46,4.32,-0.861803538,18.218409,7.790744
4491837.92,4679385.728,-80.993878,33.993486,19.5,3926.92,13.06,7.07,-0.500945675,20.996917,6.768882
4491775.255,4677321.802,-81.002749,33.979879,20.70000076,2563.838,9.33,10.05,-0.522756016,30.060585,6.527854
4493322.874,4677855.141,-80.98815,33.978224,21.20000076,4466.171,9.42,10.96,0.154985854,15.980698,5.538623
4494059.209,4678288.2,-80.980478,33.978636,19.5,2779.168,4.32,14.64,0.439669884,11.872049,3.492343
4489716.986,4677770.385,-81.017477,33.989832,20.29999924,4610.211,13.84,3.82,-0.563899622,18.547982,10.001603
4488630.06,4678916.482,-81.021571,34.001178,23.39999962,7337.805,17.17,1.37,0.172365422,21.489178,12.384279
4487313.748,4679255.536,-81.030783,34.007894,18.89999962,1344.432,5.44,18.56,0.255055462,184.149196,41.975957
4481862.024,4702039.955,-80.981936,34.178919,18.39999962,418.3103,9.38,7.7,-0.017477676,27.966423,5.79081
4487570.438,4703383.023,-80.930496,34.168519,17.60000038,1870.414,8.08,2.43,-0.042288642,15.833822,4.604989
4486767.496,4711829.335,-80.902388,34.227726,19.39999962,150.9079,13.59,4.79,-0.239555127,17.020982,4.277901
4473175.609,4695546.778,-81.078432,34.16488,19.60000038,73.38467,19.37,12.36,-0.410501491,17.957517,4.343556
4471699.048,4682120.594,-81.144928,34.079821,20,2632.942,16.31,11.5,0.008055191,14.791377,4.239501
4465062.527,4682472.538,-81.197053,34.104581,20,2124.733,12.36,10.32,-0.406018063,26.815189,4.058633
4457073.523,4682417.548,-81.261821,34.13116,19.29999924,796.6447,14.94,4.02,-0.721822579,21.466943,8.1484
4454496.004,4689017.146,-81.255874,34.184225,19.60000038,331.229,11.29,3.25,-0.819455387,20.506432,6.432612
4465810.253,4686111.841,-81.176245,34.126495,19.39999962,935.7489,11.95,10.15,-0.515997809,19.133292,7.544859
4470103.855,4686338.761,-81.140672,34.113514,19,990.5062,10.15,4.54,-0.3401495,14.7478,4.339975
4481090.546,4678280.046,-81.08482,34.022364,19.10000038,1287.611,13.26,8.78,-0.048735174,14.417183,6.077745
4478989.736,4681315.799,-81.08943,34.049809,18.5,2652.32,14.34,12.1,0.92789487,12.798677,4.093601
4476397.074,4681625.551,-81.109062,34.06064,19.29999924,4473.634,6.33,18.39,1.15681487,15.045311,4.961645
4475689.997,4680606.854,-81.118892,34.056194,19.79999924,4322.771,5.61,17.27,0.626443798,23.65793,3.869887
4477728.976,4679669.908,-81.106261,34.043028,20.10000038,5756.572,6.33,20.93,0.264411437,21.416828,3.829551
4480573.263,4680388.134,-81.080439,34.038243,19.29999924,3339.071,10.36,11.16,-0.112760078,15.032048,4.021771
4481563.75,4679515.004,-81.076004,34.029046,20.60000038,6433.991,3.57,14.29,0.326169234,16.119174,4.924563
4479720.737,4684537.269,-81.070467,34.068936,20.39999962,608.4822,10.4,10.41,0.431991333,11.749108,3.775652
4482707.931,4680204.688,-81.063996,34.029806,17.70000076,2085.285,9.33,10.07,1.938695309,7.929039,2.751827
4484642.867,4685676.346,-81.026211,34.059929,18.5,1684.289,16.03,15.82,1.259957774,31.054015,1.907872
4481349.998,4687659.928,-81.044658,34.084354,17.39999962,519.4695,19.24,7.55,0.82248571,10.795943,1.862756
4484584.431,4690925.828,-81.005334,34.095283,16.39999962,801.8585,19.3,11.78,0.965502972,9.614422,2.330962
4487255.411,4687797.221,-80.996569,34.065294,16.5,2423.41,21.06,12.22,1.640670933,9.372486,1.673096
4489910.57,4689340.583,-80.968936,34.066637,19.20000076,1872.729,14.57,13.35,2.140356301,10.579332,2.620813
4488640.543,4686953.421,-80.988858,34.054958,17.20000076,1607.537,21.29,14.7,0.922486393,10.916472,2.671483
4489110.846,4691343.193,-80.967217,34.082747,18.79999924,2007.24,6.34,10.5,0.744259501,10.899256,3.306265
4486640.351,4684123.252,-81.016447,34.042773,21.10000038,3878.398,7.22,6.66,2.354968163,10.79421,1.47387
4487763.963,4684681.458,-81.005141,34.042712,17.10000038,2737.089,21.36,11.72,1.289874294,8.889293,1.289149
4489721.245,4684999.938,-80.988106,34.038225,19.10000038,2576.653,18.95,11.04,0.034393506,11.552466,3.815041
4491115.72,4687052.014,-80.968554,34.047242,18.5,2351.132,20.33,8.19,-0.460841511,11.106728,4.892387
4492290.828,4682830.147,-80.976261,34.015012,17.5,2213.075,20.48,5.26,-0.491472258,20.764642,7.843409
4491254.603,4684162.423,-80.97918,34.027433,18.29999924,2721.292,20.35,6.57,-0.545591517,17.291618,5.636086
4493216.173,4686745.167,-80.952918,34.03808,17,2320.133,21.37,3.72,-0.576431589,22.756015,4.856867
4491915.22,4692321.704,-80.940683,34.079792,17.5,2264.625,10.97,11.4,-0.026502693,12.868395,3.857716
4492855.469,4690543.576,-80.940365,34.064712,18.20000076,2460.535,8.73,16.12,0.573828695,9.226262,2.821813
4494770.942,4690114.335,-80.926719,34.055352,18.79999924,3817.294,15.22,23.22,0.668788224,7.729147,1.67233
4488876.537,4695115.577,-80.953734,34.108783,18.60000038,1298.247,12.35,11.88,0.300599453,11.252403,3.913075
4504362.38,4703513.441,-80.795042,34.112309,20.10000038,399.0984,12.01,6.42,0.139200434,14.058526,7.647439
4492323.263,4696988.243,-80.918382,34.109618,17.70000076,1622.541,21.03,5.9,-0.077871146,16.632689,6.80288
4494919.654,4694704.998,-80.906825,34.085544,17.79999924,1106.05,11.68,18.78,0.481029855,60.154012,2.890422
4497074.553,4697604.284,-80.877688,34.097611,17,2193.071,14.95,6.03,-0.46949606,16.745877,6.403004
4498439.115,4700298.509,-80.855729,34.110978,18.5,1417.693,15.3,6.15,-0.164633378,17.076118,3.890906
4495979.219,4704735.224,-80.857356,34.148977,18.39999962,1802.281,9.19,7.55,-0.233614524,13.26719,3.507998
4491943.631,4706210.551,-80.883758,34.172558,18.10000038,3114.04,11.7,9.43,-0.173344675,13.742264,4.488755
4491925.109,4702714.215,-80.898204,34.149252,17.20000076,4738.181,9.16,11.93,-0.039208749,46.771367,3.691023
4493353.781,4700826.301,-80.894432,34.131779,18.79999924,1724.977,14.54,6.64,-0.392524815,30.782805,3.437401
4492901.02,4699339.409,-80.904143,34.123377,18.10000038,2383.517,12.91,7.27,-0.096848776,12.149723,4.668424
4498963.991,4683190.406,-80.921193,33.994854,19.60000038,806.6641,1.8,0,-0.766504424,6.013977,1.497591
4496475.821,4680467.116,-80.952228,33.985052,18.89999962,2651.362,9.75,8.17,-0.157211948,14.84604,6.466119
4495803.457,4677948.043,-80.967845,33.970468,18.10000038,2454.223,20.69,2.37,-0.875084078,20.719606,6.348558
4502689.807,4680994.95,-80.900204,33.967573,17.89999962,1793.856,18.87,6.29,-0.044970547,10.98728,2.698201
4499642.831,4677681.32,-80.938098,33.955714,19.39999962,2068.953,5.9,10.26,0.131750903,16.927651,5.005399
4500121.021,4679558.746,-80.926646,33.966655,19.20000076,1934.514,15.31,7.92,-0.063375052,29.403857,3.466304
4499116.013,4674641.331,-80.954645,33.937156,16,469.7966,14.67,9.71,0.1583363,12.507594,1.023928
4513906.78,4669937.786,-80.855104,33.855786,17.29999924,48.81241,18.36,16.25,0.308745143,6.387693,1.493094
4506573.089,4680789.387,-80.869892,33.953065,17.79999924,789.1665,10.12,10.77,0.187027113,11.291074,2.514568
4513498.363,4685043.474,-80.797114,33.95803,20.20000076,151.8325,19.37,11.41,-0.02753644,7.841756,2.162181
4528078.042,4685874.668,-80.677103,33.91415,18.39999962,37.50547,16.08,8.63,0.787663286,6.105809,1.904286
4410072.191,4656636.802,-81.747224,34.114892,22.20000076,26.85929,13.26,22.21,0.243758437,7.125082,2.715078
4405825.086,4636435.309,-81.862627,33.992071,20,52.50753,18.75,12,0.58629981,5.235225,1.24761
4418537.714,4641687.19,-81.738205,33.985415,19.60000038,70.67587,14.19,15.02,0.620249115,5.371007,1.217022
4432614.684,4651517.02,-81.584527,34.004979,20.60000038,52.29795,27.76,7.2,-0.363432416,10.006987,3.255214
4429255.934,4632784.697,-81.686666,33.889497,20,34.20576,18.94,14.03,0.461227161,7.065011,1.437442
4341061.367,4746146.842,-81.948719,34.954507,22.29999924,1709.618,11.05,8.71,1.415137527,14.351535,2.556078
4341214.99,4745117.382,-81.951697,34.946991,22.60000038,1994.095,17.78,11.21,1.375055227,9.910849,1.681165
4338675.586,4743357.903,-81.979908,34.943653,21,2283.18,12.64,12.94,0.925997843,7.399344,2.678768
4339196.072,4741715.174,-81.982379,34.930721,21.79999924,1946.669,12.86,11.44,-0.450898942,11.802335,4.085105
4341118.615,4743257.262,-81.96016,34.934679,22.29999924,1967.654,20.22,13.6,0.273863883,80.131955,4.627536
4342390.552,4742858.499,-81.951309,34.927653,22.5,2819.433,10.86,13.21,1.875134398,10.40824,1.316113
4343920.843,4741869.514,-81.942761,34.915741,23.5,745.007,15.34,14.64,1.351794798,9.267273,2.416586
4343643.055,4744963.045,-81.932302,34.937698,20.89999962,2250.563,16.98,11.46,0.021428806,18.906453,3.372726
4344806.368,4744760.223,-81.923544,34.93237,23,2736.983,21.02,5.52,1.322440371,9.946504,1.490564
4346653.068,4744889.055,-81.907786,34.926973,21.5,1356.691,19.39,7.89,0.499279691,15.674209,3.573618
4344376.049,4747268.398,-81.916746,34.950865,23.79999924,1670.408,16.56,8.05,-0.258530672,23.892951,14.107706
4345456.127,4751212.043,-81.891552,34.973968,20.39999962,1311.813,30.31,7.42,-0.376346365,10.350636,2.66304
4347079.892,4748222.779,-81.890511,34.948155,20.29999924,1012.731,24.35,2.47,-0.89247487,19.591528,14.831037
4347892.095,4750927.055,-81.872645,34.963747,21.29999924,1429.836,27.47,6.49,-0.626005386,18.557243,8.324782
4344660.745,4756092.994,-81.877925,35.009804,22.10000038,244.2284,35.72,9.61,-0.119869837,9.143871,2.409001
4339435.241,4754893.091,-81.926012,35.019447,24.20000076,564.4125,18.09,12.01,-0.350182307,14.975843,4.303191
4342436.265,4751894.295,-81.913643,34.988872,24.89999962,1002.969,11.6,14.11,0.281513791,21.430039,4.065384
4341342.743,4749795.386,-81.931338,34.978336,24.20000076,1351.696,13.57,15.87,0.34971072,9.980085,3.193222
4338908.491,4748552.649,-81.956561,34.978166,22,1245.955,13.04,6.22,0.753224875,9.614471,2.178136
4338459.684,4745844.681,-81.971439,34.961288,25.5,1813.715,11.65,16.05,1.37539831,10.71817,1.544779
4332454.208,4750945.679,-81.999993,35.016361,24.20000076,1449.594,13.14,9.54,-0.275652421,11.9332,3.527341
4331889.309,4747952.14,-82.017019,34.997923,23.5,665.0911,13.81,19.25,0.058391537,8.494686,2.83299
4333802.864,4743881.179,-82.017992,34.963742,24.39999962,585.9019,12.48,20.07,0.184478003,8.279195,2.622281
4336221.765,4739753.998,-82.015008,34.927471,22.60000038,1796.531,14.09,11.29,-0.223553026,10.960618,5.266854
4346983.203,4740327.598,-81.923862,34.894877,24.60000038,586.5767,23.21,8.73,0.002018762,20.158492,4.056407
4351822.362,4745177.835,-81.863997,34.911371,22.5,800.5142,18.25,8.29,1.086987574,15.708587,2.334101
4338754.941,4736821.172,-82.006159,34.898943,22.20000076,1283.768,16.06,5.13,-0.484106076,15.064613,6.92936
4342671.09,4735381.722,-81.979765,34.875891,22.29999924,598.4127,14.5,7.35,0.43219172,10.304665,2.020823
4342400.104,4739015.819,-81.967054,34.901509,22.70000076,1211.471,16.91,9.19,-0.34893624,11.876002,4.039006
4350402.954,4747757.555,-81.865044,34.9337,22.10000038,887.7298,18.3,5.8,-0.522019255,14.112507,8.306134
4353539.397,4751234.339,-81.824844,34.946614,24.20000076,336.467,24.23,5.63,-0.415007928,11.367561,6.584257
4350211.896,4754549.559,-81.838545,34.980427,24.60000038,468.1913,18.25,7.3,-0.152425246,16.234208,3.176062
4353732.068,4757584.054,-81.79698,34.989007,26.10000038,245.5165,18.11,14.73,0.477290134,15.425554,3.479608
4343646.412,4765564.387,-81.847028,35.077526,25.70000076,257.0748,12.67,6.06,-0.212808457,14.824078,2.481466
4331556.216,4769906.359,-81.92886,35.148268,26.20000076,137.2749,19.98,10.49,-0.180778062,11.612654,3.074532
4321186.38,4764495.284,-82.037144,35.146847,25,180.4008,16.76,9.99,-0.289678344,12.318306,3.298314
4337805.751,4760778.479,-81.915098,35.064964,24.29999924,351.315,14.38,8.41,-0.199021198,14.860693,5.038871
4328426.411,4759717.796,-81.997016,35.089702,25.89999962,668.3768,15.7,11.41,-0.159975727,16.864644,5.776701
4331216.624,4756021.996,-81.98924,35.055081,24.79999924,876.0647,16.87,11.98,-0.520997442,20.449711,5.807651
4333955.932,4754048.482,-81.974761,35.032349,23.39999962,1671.381,16.32,6.61,-0.590658474,27.728108,6.261525
4310541.752,4758261.739,-82.1512,35.140616,24.89999962,118.2719,23.01,8.79,-0.362763061,23.913354,6.447706
4305206.313,4760432.218,-82.186505,35.173541,24.70000076,382.3109,23.93,12.35,-0.264129532,22.304493,5.889083
4313497.942,4749252.802,-82.163894,35.069181,25.70000076,264.3506,16.77,9.98,-0.201322869,14.593133,5.297469
4324529.095,4754162.421,-82.052247,35.065171,23.60000038,346.5183,19,7.13,-0.583734035,22.131316,5.307934
4323373.213,4746034.541,-82.095361,35.013769,24.29999924,400.5436,13.25,6.61,-0.363221135,15.569824,5.702955
4322309.585,4750384.047,-82.086225,35.046992,24.10000038,950.8914,23.68,9.09,-0.008446412,12.723436,3.474014
4318478.309,4740343.441,-82.15932,34.991582,24.89999962,525.6306,13.49,5.03,-0.449746587,19.996507,4.569675
4327914.3,4741425.84,-82.076776,34.966999,24.70000076,408.7174,15.54,12.09,0.104429443,12.453988,3.414847
4324833.099,4734479.845,-82.130816,34.930126,24.20000076,706.0062,12.4,9.36,0.403521288,17.019172,4.767489
4326608.693,4737669.944,-82.103023,34.945848,25.79999924,695.1541,14.42,10.19,0.374872299,12.911257,3.801199
4314635.146,4737333.459,-82.203532,34.984061,24.5,540.2442,19.24,6.96,-0.034958582,15.575505,6.099773
